No,year,month,day,hour,PM2.5,PM10,SO2,NO2,CO,O3,TEMP,PRES,DEWP,RAIN,wd,WSPM,date_time
24078,2015,11,29,5,221.0,221.0,10.0,46.0,3500.0,2.0,-2.8,1022.7,-5.0,0.0,SW,0.0,2015-11-29 05:00:00
24079,2015,11,29,6,226.0,226.0,20.0,94.0,5200.0,4.0,-3.7,1022.5,-5.4,0.0,SSW,0.5,2015-11-29 06:00:00
24080,2015,11,29,7,254.0,254.0,23.0,101.0,6100.0,5.0,-4.1,1022.8,-5.5,0.0,NW,0.5,2015-11-29 07:00:00
24081,2015,11,29,8,300.0,300.0,26.0,108.0,7200.0,7.0,-4.2,1023.4,-5.5,0.0,WNW,0.5,2015-11-29 08:00:00
24082,2015,11,29,9,281.0,281.0,35.0,98.0,6500.0,5.0,-2.8,1023.6,-4.7,0.0,WNW,1.3,2015-11-29 09:00:00
24083,2015,11,29,10,314.0,314.0,51.0,97.0,6400.0,8.0,-0.7,1023.7,-4.2,0.0,N,1.1,2015-11-29 10:00:00
24084,2015,11,29,11,281.0,281.0,54.0,78.0,4200.0,16.0,1.1,1023.3,-4.4,0.0,NNW,1.2,2015-11-29 11:00:00
24085,2015,11,29,12,237.0,237.0,47.0,65.0,3200.0,33.0,2.2,1022.5,-4.6,0.0,NE,1.3,2015-11-29 12:00:00
24086,2015,11,29,13,202.0,202.0,39.0,56.0,2600.0,48.0,3.7,1021.7,-3.8,0.0,NNW,1.2,2015-11-29 13:00:00
24087,2015,11,29,14,187.0,187.0,35.0,53.0,2500.0,54.0,3.9,1021.4,-3.9,0.0,NE,1.6,2015-11-29 14:00:00
24088,2015,11,29,15,198.0,198.0,33.0,57.0,2400.0,53.0,5.0,1021.5,-3.6,0.0,NNW,1.0,2015-11-29 15:00:00
24089,2015,11,29,16,186.0,186.0,31.0,64.0,2300.0,45.0,4.6,1022.0,-3.4,0.0,NNE,1.1,2015-11-29 16:00:00
24090,2015,11,29,17,166.0,166.0,23.0,65.0,2200.0,39.0,2.3,1022.4,-2.6,0.0,N,0.9,2015-11-29 17:00:00
24091,2015,11,29,18,171.0,171.0,13.0,83.0,2400.0,14.0,0.2,1023.1,-3.2,0.0,WNW,0.5,2015-11-29 18:00:00
24092,2015,11,29,19,162.0,162.0,13.0,106.0,3100.0,3.0,-1.1,1023.4,-3.0,0.0,NE,0.7,2015-11-29 19:00:00
24093,2015,11,29,20,171.0,171.0,13.0,106.0,2900.0,2.0,-1.3,1023.6,-3.7,0.0,W,0.6,2015-11-29 20:00:00
24094,2015,11,29,21,186.0,186.0,14.0,98.0,3200.0,3.0,-2.3,1024.1,-4.2,0.0,W,0.0,2015-11-29 21:00:00
24095,2015,11,29,22,209.0,209.0,18.0,94.0,3900.0,6.0,-2.4,1024.2,-3.7,0.0,N,0.7,2015-11-29 22:00:00
24096,2015,11,29,23,223.0,223.0,19.0,78.0,3400.0,5.0,-0.9,1024.0,-4.1,0.0,NE,1.8,2015-11-29 23:00:00
24097,2015,11,30,0,85.0,85.0,15.0,58.0,1500.0,4.0,-1.7,1023.8,-4.9,0.0,N,1.0,2015-11-30 00:00:00
24098,2015,11,30,1,60.0,60.0,10.0,52.0,1200.0,5.0,-3.1,1024.1,-5.7,0.0,SW,0.7,2015-11-30 01:00:00
24099,2015,11,30,2,102.0,102.0,10.0,52.0,1200.0,5.0,-2.8,1024.0,-5.3,0.0,NNE,0.9,2015-11-30 02:00:00
24100,2015,11,30,3,49.0,49.0,10.0,34.0,800.0,16.0,-2.8,1023.7,-6.1,0.0,N,1.0,2015-11-30 03:00:00
24101,2015,11,30,4,71.0,71.0,6.0,55.0,2000.0,4.0,-2.8,1023.2,-5.8,0.0,NNE,1.9,2015-11-30 04:00:00
24102,2015,11,30,5,171.0,171.0,6.0,55.0,2000.0,4.0,-3.6,1023.2,-5.3,0.0,NNE,0.1,2015-11-30 05:00:00
24103,2015,11,30,6,171.0,171.0,6.0,55.0,2000.0,4.0,-3.2,1023.1,-6.2,0.0,NNE,1.4,2015-11-30 06:00:00
24104,2015,11,30,7,68.0,68.0,6.0,55.0,2000.0,4.0,-3.5,1023.1,-7.0,0.0,NNE,1.5,2015-11-30 07:00:00
24105,2015,11,30,8,99.0,99.0,6.0,55.0,2000.0,4.0,-3.4,1023.6,-6.4,0.0,N,0.9,2015-11-30 08:00:00
24106,2015,11,30,9,175.0,175.0,6.0,55.0,2000.0,4.0,-2.7,1023.9,-6.5,0.0,NW,0.8,2015-11-30 09:00:00
24107,2015,11,30,10,247.0,247.0,28.0,79.0,4000.0,4.0,-1.4,1023.7,-4.4,0.0,WSW,0.7,2015-11-30 10:00:00
24108,2015,11,30,11,267.0,267.0,39.0,80.0,3700.0,6.0,-0.5,1023.3,-4.4,0.0,W,0.9,2015-11-30 11:00:00
24109,2015,11,30,12,215.0,215.0,39.0,80.0,3700.0,6.0,0.8,1022.3,-3.9,0.0,SSW,0.8,2015-11-30 12:00:00
24110,2015,11,30,13,214.0,214.0,63.0,87.0,4500.0,11.0,1.7,1021.2,-3.8,0.0,SSE,0.9,2015-11-30 13:00:00
24111,2015,11,30,14,297.0,297.0,54.0,110.0,5400.0,11.0,1.9,1020.3,-2.8,0.0,SE,1.2,2015-11-30 14:00:00
24112,2015,11,30,15,410.0,410.0,49.0,126.0,6900.0,8.0,1.5,1019.9,-2.3,0.0,SE,1.2,2015-11-30 15:00:00
24113,2015,11,30,16,485.0,485.0,44.0,143.0,8900.0,5.0,1.2,1019.7,-2.0,0.0,SE,1.1,2015-11-30 16:00:00
24114,2015,11,30,17,512.0,512.0,30.0,157.0,8800.0,4.0,0.5,1019.5,-2.2,0.0,SE,1.1,2015-11-30 17:00:00
24115,2015,11,30,18,492.0,492.0,18.0,153.0,9200.0,4.0,-0.3,1019.8,-2.2,0.0,SE,0.5,2015-11-30 18:00:00
24116,2015,11,30,19,443.0,443.0,14.0,143.0,9700.0,4.0,-1.0,1019.9,-2.6,0.0,SE,0.0,2015-11-30 19:00:00
24117,2015,11,30,20,428.0,428.0,13.0,144.0,9700.0,4.0,-1.3,1019.9,-2.4,0.0,N,0.3,2015-11-30 20:00:00
24118,2015,11,30,21,422.0,422.0,13.0,137.0,9900.0,4.0,-1.0,1020.4,-2.1,0.0,N,0.6,2015-11-30 21:00:00
24119,2015,11,30,22,414.0,414.0,14.0,130.0,9900.0,4.0,-0.9,1019.9,-1.9,0.0,NNE,1.0,2015-11-30 22:00:00
24120,2015,11,30,23,406.0,406.0,15.0,129.0,9600.0,3.0,-0.7,1019.9,-2.0,0.0,NW,0.3,2015-11-30 23:00:00
24121,2015,12,1,0,410.0,410.0,19.0,128.0,9400.0,3.0,-0.9,1019.6,-2.2,0.0,W,0.6,2015-12-01 00:00:00
24122,2015,12,1,1,445.0,445.0,19.0,103.0,9100.0,5.0,-0.8,1019.1,-2.2,0.0,N,0.7,2015-12-01 01:00:00
24123,2015,12,1,2,430.0,430.0,19.0,2.0,9100.0,2.0,-0.6,1018.5,-1.9,0.0,N,1.2,2015-12-01 02:00:00
24124,2015,12,1,3,408.0,408.0,17.0,58.0,9100.0,2.0,-0.4,1018.1,-2.3,0.0,N,0.7,2015-12-01 03:00:00
24125,2015,12,1,4,417.0,417.0,13.0,58.0,4500.0,2.0,-0.3,1017.0,-1.7,0.0,NNE,1.0,2015-12-01 04:00:00
24126,2015,12,1,5,409.0,409.0,16.0,58.0,6000.0,4.0,-0.3,1016.9,-1.7,0.0,SW,0.7,2015-12-01 05:00:00
24127,2015,12,1,6,401.0,401.0,27.0,115.0,7800.0,5.0,-0.2,1016.6,-1.5,0.0,NNE,0.6,2015-12-01 06:00:00
24128,2015,12,1,7,399.0,399.0,31.0,114.0,8100.0,5.0,-0.2,1016.7,-1.6,0.0,SW,0.7,2015-12-01 07:00:00
24129,2015,12,1,8,465.0,465.0,32.0,125.0,9900.0,8.0,-0.1,1016.5,-1.5,0.0,SSE,0.6,2015-12-01 08:00:00
24130,2015,12,1,9,485.0,485.0,39.0,142.0,9400.0,7.0,0.3,1016.8,-1.6,0.0,SW,0.6,2015-12-01 09:00:00
24131,2015,12,1,10,456.0,456.0,53.0,144.0,9100.0,7.0,0.4,1016.9,-1.8,0.0,W,1.2,2015-12-01 10:00:00
24132,2015,12,1,11,518.0,518.0,49.0,128.0,9100.0,10.0,0.6,1015.9,-1.6,0.0,NE,0.7,2015-12-01 11:00:00
24133,2015,12,1,12,543.0,543.0,43.0,132.0,9100.0,9.0,0.7,1015.2,-1.5,0.0,S,0.5,2015-12-01 12:00:00
24134,2015,12,1,13,560.0,560.0,39.0,134.0,9100.0,10.0,0.7,1014.2,-0.9,0.0,SE,1.4,2015-12-01 13:00:00
24135,2015,12,1,14,565.0,565.0,33.0,135.0,9100.0,8.0,0.6,1014.0,-0.7,0.0,SSE,1.2,2015-12-01 14:00:00
24136,2015,12,1,15,578.0,578.0,34.0,141.0,9100.0,7.0,0.7,1013.5,-0.5,0.0,SE,1.5,2015-12-01 15:00:00
24137,2015,12,1,16,660.0,660.0,32.0,149.0,9100.0,7.0,0.7,1014.0,-0.5,0.0,S,1.1,2015-12-01 16:00:00
24138,2015,12,1,17,689.0,689.0,30.0,141.0,9700.0,7.0,0.7,1015.0,-0.5,0.0,ENE,0.7,2015-12-01 17:00:00
24139,2015,12,1,18,684.0,684.0,30.0,133.0,9700.0,7.0,0.7,1015.3,-0.6,0.0,NNW,1.0,2015-12-01 18:00:00
24140,2015,12,1,19,631.0,631.0,24.0,135.0,10000.0,7.0,-0.1,1015.9,-1.1,0.0,WNW,1.5,2015-12-01 19:00:00
24141,2015,12,1,20,563.0,563.0,24.0,142.0,9200.0,6.0,-0.2,1015.7,-1.0,0.0,SSW,1.6,2015-12-01 20:00:00
24142,2015,12,1,21,583.0,583.0,25.0,147.0,9600.0,8.0,-0.4,1016.1,-1.2,0.0,S,1.3,2015-12-01 21:00:00
24143,2015,12,1,22,547.0,547.0,22.0,136.0,9800.0,8.0,-0.7,1016.8,-1.4,0.0,N,1.5,2015-12-01 22:00:00
24144,2015,12,1,23,505.0,522.0,20.0,135.0,9800.0,9.0,-0.7,1017.0,-1.3,0.0,NW,1.6,2015-12-01 23:00:00
24145,2015,12,2,0,429.0,429.0,19.0,138.0,9300.0,6.0,-1.1,1016.9,-1.5,0.0,WNW,3.1,2015-12-02 00:00:00
24146,2015,12,2,1,356.0,356.0,19.0,99.0,7200.0,3.0,-1.8,1017.6,-3.2,0.0,SSE,0.8,2015-12-02 01:00:00
24147,2015,12,2,2,356.0,356.0,19.0,99.0,7200.0,3.0,-3.0,1017.7,-4.1,0.0,SW,0.2,2015-12-02 02:00:00
24148,2015,12,2,3,356.0,356.0,19.0,99.0,7200.0,3.0,-3.0,1017.7,-6.1,0.0,W,1.4,2015-12-02 03:00:00
24149,2015,12,2,4,356.0,356.0,19.0,99.0,7200.0,3.0,-0.5,1017.3,-9.2,0.0,W,2.3,2015-12-02 04:00:00
24150,2015,12,2,5,26.0,26.0,19.0,2.0,100.0,2.0,-0.6,1017.2,-10.5,0.0,W,2.6,2015-12-02 05:00:00
24151,2015,12,2,6,12.0,12.0,19.0,2.0,100.0,2.0,0.4,1017.7,-11.7,0.0,WNW,3.0,2015-12-02 06:00:00
24152,2015,12,2,7,13.0,13.0,19.0,2.0,100.0,2.0,-0.8,1018.0,-11.6,0.0,W,1.3,2015-12-02 07:00:00
24153,2015,12,2,8,12.0,12.0,19.0,2.0,100.0,2.0,0.2,1018.3,-11.5,0.0,WSW,2.8,2015-12-02 08:00:00
24154,2015,12,2,9,16.0,16.0,19.0,12.0,200.0,2.0,1.7,1018.0,-11.8,0.0,WNW,3.4,2015-12-02 09:00:00
24155,2015,12,2,10,21.0,21.0,10.0,28.0,400.0,20.0,3.0,1017.3,-11.7,0.0,WNW,3.5,2015-12-02 10:00:00
24156,2015,12,2,11,21.0,21.0,7.0,23.0,400.0,32.0,3.8,1016.4,-12.2,0.0,WNW,4.6,2015-12-02 11:00:00
24157,2015,12,2,12,12.0,12.0,4.0,24.0,200.0,39.0,4.3,1015.7,-11.8,0.0,W,5.9,2015-12-02 12:00:00
24158,2015,12,2,13,18.0,18.0,3.0,22.0,200.0,42.0,4.6,1015.5,-11.9,0.0,W,5.3,2015-12-02 13:00:00
24159,2015,12,2,14,18.0,18.0,3.0,20.0,200.0,43.0,4.2,1015.5,-13.2,0.0,WNW,7.2,2015-12-02 14:00:00
24160,2015,12,2,15,18.0,18.0,2.0,18.0,200.0,44.0,3.4,1015.9,-12.2,0.0,WNW,6.3,2015-12-02 15:00:00
24161,2015,12,2,16,8.0,8.0,2.0,19.0,200.0,42.0,3.1,1015.9,-11.6,0.0,W,4.7,2015-12-02 16:00:00
24162,2015,12,2,17,9.0,10.0,2.0,27.0,300.0,32.0,2.6,1016.1,-14.6,0.0,WNW,6.1,2015-12-02 17:00:00
24163,2015,12,2,18,12.0,24.0,3.0,36.0,400.0,23.0,1.8,1016.4,-13.6,0.0,WNW,4.3,2015-12-02 18:00:00
24164,2015,12,2,19,11.0,20.0,2.0,31.0,300.0,28.0,1.6,1016.9,-15.4,0.0,WNW,6.6,2015-12-02 19:00:00
24165,2015,12,2,20,7.0,19.0,2.0,25.0,300.0,35.0,1.2,1017.2,-15.3,0.0,W,5.5,2015-12-02 20:00:00
24166,2015,12,2,21,8.0,20.0,2.0,23.0,300.0,35.0,0.9,1017.1,-15.2,0.0,WNW,5.7,2015-12-02 21:00:00
24167,2015,12,2,22,7.0,17.0,2.0,14.0,200.0,43.0,0.6,1016.8,-14.2,0.0,WNW,5.6,2015-12-02 22:00:00
24168,2015,12,2,23,10.0,27.0,2.0,16.0,300.0,40.0,-0.1,1016.9,-13.1,0.0,W,3.8,2015-12-02 23:00:00
24169,2015,12,3,0,8.0,25.0,2.0,21.0,300.0,33.0,-0.5,1016.6,-14.5,0.0,W,4.2,2015-12-03 00:00:00
24170,2015,12,3,1,9.0,17.0,2.0,14.0,1100.0,30.0,-0.7,1016.4,-15.4,0.0,W,3.6,2015-12-03 01:00:00
24171,2015,12,3,2,8.0,15.0,2.0,5.0,1100.0,22.0,-0.7,1016.6,-15.8,0.0,WNW,5.6,2015-12-03 02:00:00
24172,2015,12,3,3,6.0,12.0,4.0,5.0,1100.0,22.0,-1.5,1016.9,-15.0,0.0,WNW,3.3,2015-12-03 03:00:00
24173,2015,12,3,4,5.0,19.0,4.0,5.0,200.0,22.0,-2.0,1017.0,-13.8,0.0,W,4.1,2015-12-03 04:00:00
24174,2015,12,3,5,8.0,20.0,4.0,5.0,200.0,18.0,-1.9,1017.3,-14.4,0.0,W,4.5,2015-12-03 05:00:00
24175,2015,12,3,6,7.0,20.0,2.0,9.0,200.0,37.0,-0.7,1017.7,-17.4,0.0,WNW,7.1,2015-12-03 06:00:00
24176,2015,12,3,7,9.0,51.0,2.0,11.0,200.0,35.0,-1.1,1018.2,-17.3,0.0,NW,6.4,2015-12-03 07:00:00
24177,2015,12,3,8,8.0,40.0,2.0,13.0,300.0,33.0,-0.7,1019.0,-17.9,0.0,NW,7.0,2015-12-03 08:00:00
24178,2015,12,3,9,9.0,28.0,2.0,13.0,300.0,36.0,-0.1,1019.7,-17.4,0.0,WNW,4.5,2015-12-03 09:00:00
24179,2015,12,3,10,11.0,29.0,3.0,12.0,400.0,40.0,0.7,1019.6,-16.2,0.0,WNW,5.3,2015-12-03 10:00:00
24180,2015,12,3,11,17.0,37.0,4.0,12.0,400.0,45.0,1.5,1019.9,-15.5,0.0,WNW,5.3,2015-12-03 11:00:00
24181,2015,12,3,12,13.0,28.0,4.0,11.0,400.0,48.0,1.6,1020.2,-15.0,0.0,WNW,6.5,2015-12-03 12:00:00
24182,2015,12,3,13,16.0,29.0,4.0,13.0,300.0,45.0,1.6,1020.3,-15.0,0.0,W,6.8,2015-12-03 13:00:00
24183,2015,12,3,14,20.0,35.0,4.0,13.0,300.0,51.0,2.1,1020.6,-14.6,0.0,WNW,6.9,2015-12-03 14:00:00
24184,2015,12,3,15,16.0,29.0,2.0,12.0,300.0,54.0,2.1,1021.3,-15.9,0.0,WNW,7.4,2015-12-03 15:00:00
24185,2015,12,3,16,11.0,24.0,2.0,13.0,200.0,53.0,1.2,1021.4,-14.1,0.0,W,5.5,2015-12-03 16:00:00
24186,2015,12,3,17,13.0,31.0,4.0,26.0,400.0,35.0,0.3,1022.6,-13.8,0.0,W,2.8,2015-12-03 17:00:00
24187,2015,12,3,18,11.0,39.0,2.0,15.0,300.0,51.0,0.3,1023.2,-14.5,0.0,WNW,4.9,2015-12-03 18:00:00
24188,2015,12,3,19,13.0,25.0,2.0,13.0,300.0,54.0,-0.2,1023.5,-14.2,0.0,WNW,5.7,2015-12-03 19:00:00
24189,2015,12,3,20,13.0,13.0,2.0,13.0,300.0,54.0,-0.8,1024.3,-14.0,0.0,W,4.0,2015-12-03 20:00:00
24190,2015,12,3,21,15.0,15.0,2.0,13.0,300.0,54.0,-0.4,1024.7,-15.5,0.0,WNW,6.8,2015-12-03 21:00:00
24191,2015,12,3,22,13.0,13.0,2.0,13.0,300.0,54.0,-0.8,1024.6,-15.1,0.0,WNW,5.6,2015-12-03 22:00:00
24192,2015,12,3,23,16.0,16.0,2.0,13.0,300.0,54.0,-1.2,1025.1,-14.4,0.0,WNW,5.0,2015-12-03 23:00:00
24193,2015,12,4,0,18.0,18.0,2.0,13.0,300.0,54.0,-1.0,1024.9,-14.6,0.0,NW,3.7,2015-12-04 00:00:00
24194,2015,12,4,1,17.0,17.0,2.0,13.0,300.0,54.0,-1.2,1025.0,-14.7,0.0,WNW,4.1,2015-12-04 01:00:00
24195,2015,12,4,2,14.0,14.0,2.0,13.0,300.0,54.0,-1.4,1024.9,-14.6,0.0,WNW,3.5,2015-12-04 02:00:00
24196,2015,12,4,3,14.0,14.0,2.0,13.0,300.0,54.0,-1.2,1025.2,-15.1,0.0,NW,3.2,2015-12-04 03:00:00
24197,2015,12,4,4,10.0,10.0,2.0,13.0,300.0,54.0,-1.3,1024.5,-14.8,0.0,WNW,3.9,2015-12-04 04:00:00
24198,2015,12,4,5,10.0,10.0,2.0,13.0,300.0,54.0,-1.1,1024.2,-15.0,0.0,NW,3.7,2015-12-04 05:00:00
24199,2015,12,4,6,10.0,10.0,2.0,13.0,300.0,54.0,-1.0,1024.0,-14.9,0.0,NW,4.2,2015-12-04 06:00:00
24200,2015,12,4,7,19.0,19.0,5.0,21.0,400.0,34.0,-1.7,1024.6,-14.5,0.0,WSW,1.3,2015-12-04 07:00:00
24201,2015,12,4,8,15.0,23.0,8.0,38.0,600.0,18.0,-0.6,1024.5,-14.6,0.0,WNW,6.9,2015-12-04 08:00:00
24202,2015,12,4,9,23.0,35.0,10.0,34.0,700.0,26.0,0.5,1024.6,-13.9,0.0,NW,2.0,2015-12-04 09:00:00
24203,2015,12,4,10,17.0,25.0,7.0,27.0,500.0,34.0,1.9,1024.6,-14.3,0.0,WNW,3.3,2015-12-04 10:00:00
24204,2015,12,4,11,12.0,16.0,8.0,22.0,500.0,39.0,3.5,1023.8,-14.2,0.0,WNW,4.9,2015-12-04 11:00:00
24205,2015,12,4,12,9.0,15.0,7.0,19.0,400.0,45.0,4.4,1022.8,-14.0,0.0,W,5.3,2015-12-04 12:00:00
24206,2015,12,4,13,10.0,18.0,7.0,19.0,400.0,48.0,5.2,1022.1,-13.8,0.0,W,5.1,2015-12-04 13:00:00
24207,2015,12,4,14,8.0,16.0,6.0,21.0,400.0,48.0,5.8,1021.6,-13.8,0.0,WNW,4.6,2015-12-04 14:00:00
24208,2015,12,4,15,11.0,17.0,7.0,24.0,400.0,47.0,6.0,1021.3,-13.6,0.0,W,5.2,2015-12-04 15:00:00
24209,2015,12,4,16,14.0,26.0,8.0,31.0,400.0,41.0,5.5,1021.1,-12.5,0.0,W,4.6,2015-12-04 16:00:00
24210,2015,12,4,17,19.0,38.0,10.0,52.0,500.0,20.0,4.6,1021.1,-11.5,0.0,W,3.9,2015-12-04 17:00:00
24211,2015,12,4,18,24.0,42.0,11.0,59.0,600.0,13.0,3.5,1021.7,-10.6,0.0,WSW,2.5,2015-12-04 18:00:00
24212,2015,12,4,19,25.0,48.0,14.0,67.0,700.0,6.0,2.6,1021.9,-10.3,0.0,WSW,2.5,2015-12-04 19:00:00
24213,2015,12,4,20,28.0,41.0,14.0,71.0,800.0,4.0,1.9,1021.9,-8.8,0.0,SSE,0.6,2015-12-04 20:00:00
24214,2015,12,4,21,29.0,38.0,16.0,73.0,900.0,3.0,-0.1,1022.1,-8.8,0.0,S,0.9,2015-12-04 21:00:00
24215,2015,12,4,22,26.0,30.0,15.0,59.0,700.0,15.0,-0.9,1022.2,-8.4,0.0,W,0.6,2015-12-04 22:00:00
24216,2015,12,4,23,25.0,33.0,19.0,68.0,900.0,8.0,-0.3,1022.4,-9.5,0.0,WSW,1.9,2015-12-04 23:00:00
24217,2015,12,5,0,61.0,83.0,29.0,95.0,1800.0,2.0,1.2,1022.4,-9.2,0.0,W,2.2,2015-12-05 00:00:00
24218,2015,12,5,1,66.0,79.0,26.0,72.0,3400.0,2.0,-0.7,1022.2,-8.6,0.0,WSW,1.0,2015-12-05 01:00:00
24219,2015,12,5,2,62.0,66.0,24.0,40.0,1200.0,2.0,-0.5,1022.3,-8.4,0.0,NE,1.5,2015-12-05 02:00:00
24220,2015,12,5,3,48.0,48.0,8.0,30.0,800.0,2.0,3.2,1022.7,-11.2,0.0,WNW,1.8,2015-12-05 03:00:00
24221,2015,12,5,4,47.0,47.0,5.0,35.0,800.0,2.0,0.8,1023.1,-10.1,0.0,N,2.0,2015-12-05 04:00:00
24222,2015,12,5,5,36.0,36.0,6.0,44.0,700.0,2.0,-2.1,1023.7,-9.3,0.0,NNE,1.6,2015-12-05 05:00:00
24223,2015,12,5,6,21.0,21.0,11.0,45.0,900.0,8.0,-2.4,1024.2,-8.9,0.0,NNE,1.6,2015-12-05 06:00:00
24224,2015,12,5,7,19.0,19.0,9.0,49.0,600.0,7.0,-3.0,1024.7,-8.9,0.0,N,1.9,2015-12-05 07:00:00
24225,2015,12,5,8,21.0,30.0,7.0,51.0,800.0,4.0,-2.5,1026.5,-8.2,0.0,N,1.4,2015-12-05 08:00:00
24226,2015,12,5,9,26.0,47.0,11.0,57.0,1100.0,6.0,0.6,1027.7,-8.1,0.0,NNE,1.3,2015-12-05 09:00:00
24227,2015,12,5,10,51.0,61.0,15.0,52.0,1000.0,20.0,3.2,1027.9,-8.5,0.0,N,2.1,2015-12-05 10:00:00
24228,2015,12,5,11,27.0,35.0,7.0,32.0,500.0,38.0,5.3,1027.8,-9.3,0.0,NNW,1.9,2015-12-05 11:00:00
24229,2015,12,5,12,11.0,11.0,2.0,15.0,200.0,57.0,5.9,1027.0,-10.4,0.0,NE,3.4,2015-12-05 12:00:00
24230,2015,12,5,13,15.0,16.0,4.0,17.0,300.0,57.0,6.5,1026.0,-9.4,0.0,NNE,2.5,2015-12-05 13:00:00
24231,2015,12,5,14,12.0,17.0,4.0,17.0,300.0,57.0,7.4,1025.9,-9.5,0.0,ENE,1.6,2015-12-05 14:00:00
24232,2015,12,5,15,13.0,13.0,3.0,14.0,200.0,61.0,7.4,1026.0,-9.5,0.0,NE,1.9,2015-12-05 15:00:00
24233,2015,12,5,16,6.0,11.0,3.0,14.0,200.0,60.0,7.4,1026.2,-9.5,0.0,SSE,0.8,2015-12-05 16:00:00
24234,2015,12,5,17,14.0,14.0,4.0,23.0,200.0,54.0,3.9,1026.5,-6.1,0.0,E,0.6,2015-12-05 17:00:00
24235,2015,12,5,18,16.0,31.0,4.0,56.0,400.0,15.0,1.2,1027.3,-5.5,0.0,E,0.1,2015-12-05 18:00:00
24236,2015,12,5,19,25.0,68.0,8.0,81.0,1400.0,2.0,-0.2,1027.6,-4.3,0.0,SE,0.1,2015-12-05 19:00:00
24237,2015,12,5,20,35.0,80.0,8.0,87.0,1300.0,2.0,-1.1,1027.8,-5.0,0.0,NNE,0.4,2015-12-05 20:00:00
24238,2015,12,5,21,95.0,137.0,24.0,104.0,3200.0,7.0,-1.1,1027.8,-5.3,0.0,NE,0.9,2015-12-05 21:00:00
24239,2015,12,5,22,221.0,221.0,45.0,93.0,5400.0,19.0,-0.9,1027.8,-5.7,0.0,NE,0.9,2015-12-05 22:00:00
24240,2015,12,5,23,259.0,259.0,38.0,91.0,6100.0,18.0,-2.2,1028.0,-5.9,0.0,N,0.9,2015-12-05 23:00:00
24241,2015,12,6,0,265.0,265.0,30.0,84.0,6600.0,16.0,-1.5,1028.1,-6.1,0.0,NNE,1.3,2015-12-06 00:00:00
24242,2015,12,6,1,226.0,226.0,21.0,67.0,5100.0,10.0,-1.6,1027.6,-6.2,0.0,NNE,1.4,2015-12-06 01:00:00
24243,2015,12,6,2,145.0,145.0,17.0,60.0,3100.0,4.0,-1.7,1027.3,-6.3,0.0,NNE,1.2,2015-12-06 02:00:00
24244,2015,12,6,3,93.0,93.0,13.0,55.0,2200.0,2.0,-1.7,1027.0,-6.6,0.0,NE,1.2,2015-12-06 03:00:00
24245,2015,12,6,4,84.0,84.0,11.0,51.0,2100.0,2.0,-1.9,1026.4,-6.5,0.0,NNE,1.1,2015-12-06 04:00:00
24246,2015,12,6,5,64.0,64.0,8.0,49.0,1700.0,2.0,-2.1,1026.4,-6.7,0.0,N,0.9,2015-12-06 05:00:00
24247,2015,12,6,6,42.0,42.0,7.0,48.0,1300.0,2.0,-2.2,1026.4,-6.4,0.0,NNE,1.0,2015-12-06 06:00:00
24248,2015,12,6,7,35.0,35.0,6.0,49.0,1000.0,2.0,-2.3,1026.8,-6.7,0.0,N,1.1,2015-12-06 07:00:00
24249,2015,12,6,8,34.0,35.0,6.0,50.0,1000.0,2.0,-2.1,1027.1,-6.3,0.0,N,0.9,2015-12-06 08:00:00
24250,2015,12,6,9,37.0,52.0,12.0,50.0,1200.0,2.0,-0.6,1027.4,-5.6,0.0,NNE,1.0,2015-12-06 09:00:00
24251,2015,12,6,10,44.0,53.0,15.0,44.0,1100.0,2.0,0.8,1027.4,-5.5,0.0,NNE,1.4,2015-12-06 10:00:00
24252,2015,12,6,11,68.0,88.0,31.0,56.0,1400.0,5.0,2.1,1027.1,-5.5,0.0,NE,1.6,2015-12-06 11:00:00
24253,2015,12,6,12,122.0,135.0,54.0,75.0,2100.0,7.0,3.0,1026.5,-5.2,0.0,N,1.2,2015-12-06 12:00:00
24254,2015,12,6,13,138.0,149.0,60.0,83.0,2200.0,8.0,4.2,1025.7,-4.8,0.0,NNE,1.2,2015-12-06 13:00:00
24255,2015,12,6,14,138.0,142.0,51.0,82.0,2100.0,10.0,4.6,1025.0,-4.4,0.0,ESE,1.2,2015-12-06 14:00:00
24256,2015,12,6,15,163.0,165.0,46.0,90.0,2200.0,9.0,4.8,1024.8,-4.2,0.0,SE,0.7,2015-12-06 15:00:00
24257,2015,12,6,16,168.0,169.0,47.0,99.0,2500.0,6.0,4.4,1025.2,-3.9,0.0,ENE,0.4,2015-12-06 16:00:00
24258,2015,12,6,17,175.0,175.0,29.0,105.0,2600.0,2.0,2.8,1025.5,-3.6,0.0,NNE,1.2,2015-12-06 17:00:00
24259,2015,12,6,18,161.0,167.0,20.0,100.0,2500.0,2.0,1.5,1026.2,-3.8,0.0,NNE,1.1,2015-12-06 18:00:00
24260,2015,12,6,19,152.0,157.0,21.0,96.0,2400.0,2.0,1.7,1026.7,-3.8,0.0,NE,1.3,2015-12-06 19:00:00
24261,2015,12,6,20,162.0,162.0,21.0,92.0,2600.0,3.0,1.9,1027.2,-4.2,0.0,NNE,1.6,2015-12-06 20:00:00
24262,2015,12,6,21,151.0,151.0,29.0,86.0,2400.0,3.0,1.4,1027.6,-4.3,0.0,NNE,1.3,2015-12-06 21:00:00
